county_desc,precinct_abbrv,precinct_desc,reg_total,reg_active,reg_inactive,party_dem,party_rep,party_unaf,party_lib,party_other,race_white,race_black,race_asian,race_aian,eth_hispanic,gender_male,gender_female,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75plus,total_votes_g2024,total_votes_g2020,total_votes_g2018,turnout_rate_g2024,turnout_rate_g2020,turnout_rate_g2018,pop_total,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two_more,pop_hispanic,pop_white_nonhisp,vap_total,vap_white,vap_black,vap_aian,vap_asian,vap_hispanic,vap_white_nonhisp,pop_nonwhite,pct_white,pct_black,pct_hispanic,pct_asian,pct_nonwhite,vap_pct,pop_18_24,est_vap_youth,pop_25_34,pop_35_44,pop_45_54,pop_55_64,pop_65_74,pop_75plus,pct_18_24,pct_65plus,tv_18_24_p2026,tv_25_34_p2026,tv_35_44_p2026,tv_45_54_p2026,tv_55_64_p2026,tv_65_74_p2026,tv_75plus_p2026,tv_total_p2026,tv_18_24_g2025,tv_25_34_g2025,tv_35_44_g2025,tv_45_54_g2025,tv_55_64_g2025,tv_65_74_g2025,tv_75plus_g2025,tv_total_g2025,tv_18_24_g2024,tv_25_34_g2024,tv_35_44_g2024,tv_45_54_g2024,tv_55_64_g2024,tv_65_74_g2024,tv_75plus_g2024,tv_total_g2024,tv_18_24_g2018,tv_25_34_g2018,tv_35_44_g2018,tv_45_54_g2018,tv_55_64_g2018,tv_65_74_g2018,tv_75plus_g2018,tv_total_g2018,v_trump_2024,v_harris_2024,v_stein_gov_2024,v_robinson_gov_2024,two_pty_2024,precinct_rep_pct,precinct_dem_pct,precinct_margin,competitiveness,winner_2024,youth_dem_pct_raw,youth_rep_pct_raw,youth_dem_pct,youth_rep_pct,overall_turnout_2024,youth_turnout_2024,youth_share_2024,youth_turnout_gap,youth_turnout_2018
MECKLENBURG,060,PCT 060,2117.0,1781,336,1181,79,517,4,0,201,1457,26,3,143,847,1010,185,367,347,259,293,393,273,1332,1321,913,0.7479,0.7417,0.5126,2998.0,276.0,1875.0,12.0,109.0,1.0,512.0,213.0,677.0,262.0,2302.0,224.0,1548.0,9.0,62.0,433.0,218.0,2722.0,0.0921,0.6254,0.2258,0.0364,0.9079,0.7678,120.57569418978746,102.0,425.34814493531877,455.2748676448794,467.0700844976105,296.60280725725096,327.41334998757503,159.38946923448955,0.0365,0.1475,14,38,32,31,70,149,132,466,10,39,47,33,76,159,113,477,95,199,155,168,225,323,167,1332,48,103,94,144,240,226,58,913,128.0,1175.0,1209.0,105.0,1303.0,0.09823484267075978,0.9017651573292402,-0.8035303146584805,safe,Harris,0.9017651573292402,0.09823484267075978,0.7207060629316961,0.2792939370683039,0.7479,0.5135,0.0713,-0.2344,0.2595
MECKLENBURG,061,PCT 061,2799.0,2275,524,1110,336,814,14,1,1298,813,94,5,269,1111,1416,182,558,509,277,305,311,657,1825,1790,1174,0.8022,0.7868,0.516,3940.0,1668.0,1104.0,45.0,268.0,8.0,552.0,295.0,922.0,1531.0,3223.0,1521.0,886.0,32.0,203.0,633.0,1425.0,2272.0,0.4234,0.2802,0.234,0.068,0.5766,0.818,282.0,240.0,713.0,344.0,485.0,574.0,413.0,533.0,0.0665,0.2232,8,59,63,34,64,101,185,514,14,87,93,45,69,112,219,639,90,351,263,185,221,248,467,1825,64,207,112,145,185,227,234,1174,475.0,1311.0,1409.0,310.0,1786.0,0.26595744680851063,0.7340425531914894,-0.46808510638297873,safe,Harris,0.7340425531914894,0.26595744680851063,0.6536170212765957,0.34638297872340423,0.8022,0.4945,0.0493,-0.3077,0.3516
MECKLENBURG,062,PCT 062,2413.0,1815,598,846,194,760,11,4,432,1082,211,7,285,952,1129,316,545,405,308,354,286,199,1270,1176,701,0.6997,0.6479,0.3862,5007.0,744.0,1923.0,78.0,635.0,0.0,1183.0,444.0,1741.0,584.0,3646.0,618.0,1439.0,57.0,445.0,1149.0,523.0,4263.0,0.1486,0.3841,0.3477,0.1268,0.8514,0.7282,514.0,437.0,943.9999999999999,704.0,564.0,273.0,383.99999999999994,120.99999999999999,0.0956,0.094,17,26,22,36,60,79,59,299,6,29,28,39,71,77,58,308,153,210,189,193,220,192,113,1270,46,88,91,120,176,122,58,701,350.0,945.0,973.0,276.0,1295.0,0.2702702702702703,0.7297297297297297,-0.45945945945945943,safe,Harris,0.7297297297297297,0.2702702702702703,0.6518918918918919,0.3481081081081081,0.6997,0.4842,0.1205,-0.2155,0.1456
MECKLENBURG,063,PCT 063,2475.0,1866,609,853,234,765,13,1,633,935,142,11,428,1058,1139,321,580,453,345,353,279,144,1422,1315,780,0.7621,0.7047,0.418,4883.0,913.0,1527.0,50.0,449.0,1.0,1432.0,511.0,1986.0,775.0,3454.0,750.0,1115.0,33.0,318.0,1242.0,675.0,3970.0,0.187,0.3127,0.4067,0.092,0.813,0.7074,513.0,436.0,914.0,953.0,732.0,385.0,399.0,158.0,0.0925,0.1004,12,47,47,39,71,72,30,318,11,49,56,63,80,71,24,354,143,272,248,241,256,180,82,1422,78,121,130,163,171,80,37,780,415.0,987.0,1056.0,311.0,1402.0,0.29600570613409416,0.7039942938659058,-0.4079885877318117,safe,Harris,0.7039942938659058,0.29600570613409416,0.6415977175463623,0.35840228245363764,0.7621,0.4455,0.1006,-0.3166,0.243
MECKLENBURG,064,PCT 064,1352.0,1126,226,436,192,485,13,0,750,294,74,7,72,588,639,91,325,337,188,167,135,109,952,900,587,0.8455,0.7993,0.5213,1870.0,927.0,429.0,16.0,178.0,0.0,129.0,191.0,282.0,887.0,1490.0,763.0,363.0,14.0,137.0,203.0,741.0,943.0,0.4957,0.2294,0.1508,0.0952,0.5043,0.7968,186.13935153597268,158.0,285.71521479100966,292.7218139526115,292.65443506310254,241.04442486030848,124.03213595756475,88.22922810224469,0.0918,0.1047,3,32,47,34,39,48,34,237,9,52,75,49,60,58,39,342,60,222,225,131,131,118,65,952,42,119,115,97,103,82,29,587,274.0,678.0,725.0,205.0,952.0,0.28781512605042014,0.7121848739495799,-0.4243697478991597,safe,Harris,0.7121848739495799,0.28781512605042014,0.6448739495798319,0.35512605042016804,0.8455,0.6593,0.063,-0.1862,0.4615
MECKLENBURG,065,PCT 065,1583.0,1422,161,438,368,607,9,0,1281,96,33,0,65,723,775,127,246,345,222,218,208,217,1281,1188,862,0.9008,0.8354,0.6062,1862.0,1503.0,122.0,0.0,82.0,0.0,39.0,116.0,125.0,1485.0,1480.0,1212.0,90.0,0.0,72.0,90.0,1199.0,359.0,0.8072,0.0655,0.0671,0.044,0.1928,0.7948,26.048429302159313,22.0,151.45546790237648,206.26571695565013,156.65190698525828,174.5279737459722,246.08297624223417,102.46270986606578,0.0198,0.2649,5,15,52,44,52,80,85,333,11,51,107,102,99,105,109,584,98,214,257,183,195,166,168,1281,34,143,152,155,160,160,58,862,507.0,758.0,841.0,346.0,1265.0,0.4007905138339921,0.5992094861660079,-0.19841897233201577,lean,Harris,0.5992094861660079,0.4007905138339921,0.5996837944664032,0.4003162055335968,0.9008,0.7717,0.0765,-0.1291,0.2677
MECKLENBURG,066,PCT 066,1783.0,1611,172,502,361,740,8,0,1458,120,39,6,41,795,881,141,326,410,262,275,191,178,1458,1328,952,0.905,0.8243,0.5909,2102.0,1711.0,117.0,5.0,68.0,0.0,34.0,167.0,115.0,1679.0,1653.0,1357.0,104.0,3.0,65.0,81.0,1336.0,391.0,0.814,0.0557,0.0547,0.0324,0.186,0.7864,189.0,161.0,331.0,262.0,271.0,212.0,140.0,95.0,0.0962,0.1197,8,18,61,71,72,80,65,375,15,72,120,135,119,89,75,625,101,302,307,246,213,161,128,1458,44,194,179,205,161,118,51,952,494.0,927.0,1038.0,303.0,1421.0,0.34764250527797325,0.6523574947220268,-0.3047149894440535,safe,Harris,0.6523574947220268,0.34764250527797325,0.6209429978888107,0.3790570021111893,0.905,0.7163,0.0693,-0.1887,0.3121
MECKLENBURG,067,PCT 067,1672.0,1516,156,411,447,646,12,0,1408,72,43,3,32,783,822,161,203,279,280,282,252,215,1331,1229,896,0.878,0.8107,0.591,2044.0,1680.0,95.0,8.0,69.0,4.0,50.0,138.0,111.0,1658.0,1618.0,1349.0,80.0,7.0,51.0,79.0,1334.0,364.0,0.8219,0.0465,0.0543,0.0338,0.1781,0.7916,25.457117970868858,22.0,233.98882540096767,216.07546047881988,546.1989547764921,623.7512693654758,338.1226232780823,112.218690915787,0.0082,0.1453,7,17,33,63,76,96,79,371,13,30,81,111,128,149,88,600,108,133,233,243,249,227,138,1331,47,98,153,194,204,148,52,896,589.0,769.0,919.0,380.0,1358.0,0.4337260677466863,0.5662739322533137,-0.13254786450662737,lean,Harris,0.5662739322533137,0.4337260677466863,0.5865095729013254,0.41349042709867456,0.878,0.6708,0.0811,-0.2072,0.2919
MECKLENBURG,068,PCT 068,1605.0,1189,416,394,279,511,4,1,878,403,39,2,120,656,825,143,352,351,259,176,188,136,997,966,640,0.8385,0.8124,0.5383,3145.0,1427.0,1079.0,15.0,117.0,0.0,192.0,315.0,406.0,1343.0,2351.0,1165.0,740.0,9.0,95.0,290.0,1105.0,1718.0,0.4537,0.3431,0.1291,0.0372,0.5463,0.7475,165.54288202913114,141.0,582.0111745990323,204.92453952118015,150.8010452235079,102.24873063452429,96.87737672191771,7.781309084213019,0.1036,0.0655,6,15,23,38,33,55,48,218,10,22,60,59,48,87,52,338,88,147,227,167,130,144,94,997,45,99,129,103,126,101,37,640,349.0,649.0,707.0,251.0,998.0,0.3496993987975952,0.6503006012024048,-0.30060120240480964,safe,Harris,0.6503006012024048,0.3496993987975952,0.6201202404809619,0.3798797595190381,0.8385,0.6154,0.0883,-0.2231,0.3147
MECKLENBURG,069,PCT 069,4883.0,4358,525,1050,1399,1889,18,2,3939,267,173,13,127,2166,2475,504,733,770,816,846,633,581,3879,3540,2542,0.8901,0.8123,0.5833,5841.0,4722.0,368.0,10.0,279.0,0.0,78.0,384.0,318.0,4646.0,4284.0,3514.0,259.0,8.0,219.0,219.0,3460.0,1119.0,0.8084,0.063,0.0544,0.0478,0.1916,0.7334,261.0,222.0,455.0,598.0,788.0,811.0,568.0,261.0,0.0514,0.1633,37,51,89,108,172,208,207,872,45,95,246,292,336,282,228,1524,367,469,685,726,727,501,404,3879,127,304,493,595,497,395,131,2542,1785.0,2046.0,2379.0,1216.0,3831.0,0.4659357870007831,0.5340642129992169,-0.06812842599843383,competitive,Harris,0.5340642129992169,0.4659357870007831,0.5736256851996868,0.42637431480031324,0.8901,0.7282,0.0946,-0.1619,0.252
MECKLENBURG,070,PCT 070,2445.0,2240,205,505,689,1041,4,1,2204,41,35,4,37,1124,1220,267,272,393,434,426,354,299,2031,1937,1477,0.9067,0.8647,0.6594,2835.0,2557.0,32.0,2.0,65.0,0.0,22.0,157.0,92.0,2529.0,2093.0,1916.0,30.0,2.0,47.0,64.0,1895.0,278.0,0.9019,0.0113,0.0325,0.0229,0.0981,0.7383,186.1937204782772,158.0,82.00507797107184,348.2030583335924,327.2284189577592,223.332142985004,349.5845125385167,91.88855933231636,0.0932,0.2211,14,12,64,73,110,132,124,529,20,46,177,180,209,209,155,996,187,153,391,410,359,325,206,2031,74,156,285,331,312,248,71,1477,854.0,1182.0,1403.0,490.0,2036.0,0.4194499017681729,0.5805500982318271,-0.16110019646365425,lean,Harris,0.5805500982318271,0.4194499017681729,0.5922200392927308,0.4077799607072692,0.9067,0.7004,0.0921,-0.2063,0.2772
MECKLENBURG,071,PCT 071,2694.0,2295,399,475,762,1049,7,2,2153,244,64,6,69,1216,1346,332,533,443,436,487,283,180,1975,1692,1185,0.8606,0.7373,0.5163,3186.0,2326.0,246.0,10.0,301.0,0.0,76.0,227.0,212.0,2287.0,2298.0,1717.0,181.0,7.0,197.0,147.0,1691.0,860.0,0.7301,0.0772,0.0665,0.0945,0.2699,0.7213,212.29538724949566,180.0,348.8918265298081,456.58915599004246,593.7755605148718,468.57944493634915,392.18721377930376,58.799028894630666,0.0606,0.1288,14,15,30,52,75,108,62,356,27,42,90,153,202,163,85,762,244,265,346,389,376,232,123,1975,61,116,257,335,230,129,57,1185,950.0,1108.0,1377.0,560.0,2058.0,0.4616132167152575,0.5383867832847424,-0.07677356656948492,competitive,Harris,0.5383867832847424,0.4616132167152575,0.575354713313897,0.424645286686103,0.8606,0.7349,0.1235,-0.1257,0.1837
MECKLENBURG,072,PCT 072,1715.0,1502,213,371,408,715,6,2,1436,95,27,7,63,764,869,161,291,328,295,242,194,204,1305,1201,893,0.8688,0.7996,0.5945,2037.0,1704.0,107.0,10.0,75.0,1.0,28.0,112.0,88.0,1697.0,1544.0,1325.0,80.0,6.0,57.0,49.0,1322.0,333.0,0.8365,0.0525,0.0432,0.0368,0.1635,0.758,85.31678648386594,73.0,286.4647951031644,373.00901508377234,449.7508842320809,191.90973398696795,128.2364485805143,163.76172536766947,0.0357,0.1221,14,19,34,58,62,83,88,358,19,49,108,124,110,121,98,629,113,180,260,247,189,172,144,1305,38,127,189,180,158,144,57,893,511.0,806.0,931.0,316.0,1317.0,0.3880030372057707,0.6119969627942293,-0.22399392558845865,safe,Harris,0.6119969627942293,0.3880030372057707,0.6047987851176917,0.3952012148823083,0.8688,0.7019,0.0866,-0.1669,0.236
MECKLENBURG,073,PCT 073,1939.0,1626,313,449,454,710,13,0,1460,228,22,2,73,770,1061,162,366,358,343,275,206,229,1463,1360,971,0.8998,0.8364,0.5972,2574.0,1847.0,244.0,6.0,227.0,0.0,64.0,186.0,197.0,1815.0,2028.0,1520.0,188.0,6.0,146.0,136.0,1496.0,727.0,0.7176,0.0948,0.0765,0.0882,0.2824,0.7879,36.28448382107379,31.0,309.0059175038074,189.07317466532717,266.44397588241424,177.02854734907322,203.39795301476587,167.0986305868749,0.0229,0.2343,12,33,32,46,64,80,75,342,10,64,74,116,131,103,104,602,125,260,243,282,226,183,144,1463,56,133,217,199,168,145,53,971,598.0,857.0,995.0,380.0,1455.0,0.41099656357388314,0.5890034364261169,-0.1780068728522337,lean,Harris,0.5890034364261169,0.41099656357388314,0.5956013745704467,0.4043986254295533,0.8998,0.7716,0.0854,-0.1282,0.3457
MECKLENBURG,074,PCT 074,4044.0,3313,731,886,987,1413,24,3,3124,381,88,3,171,1744,2070,327,963,743,574,615,455,367,2867,2366,1576,0.8654,0.7142,0.4757,4480.0,3769.0,245.0,6.0,177.0,0.0,44.0,239.0,183.0,3723.0,3747.0,3144.0,230.0,5.0,158.0,147.0,3105.0,711.0,0.8413,0.0547,0.0408,0.0395,0.1587,0.8364,311.6597876890644,265.0,877.6982311081675,703.7215126974182,457.0120357167527,638.1281909538588,268.89864246819656,180.0022205829249,0.077,0.1109,18,61,62,72,103,119,118,553,40,118,175,203,195,177,161,1069,288,551,525,472,438,332,261,2867,102,229,281,360,276,237,91,1576,1259.0,1667.0,1957.0,754.0,2926.0,0.43028024606971976,0.5697197539302803,-0.13943950786056053,lean,Harris,0.5697197539302803,0.43028024606971976,0.5878879015721121,0.4121120984278879,0.8654,0.8807,0.1005,0.0153,0.3119
MECKLENBURG,075,PCT 075,3678.0,3296,382,739,1073,1463,19,2,3145,147,53,9,84,1571,1925,274,517,673,524,539,382,769,2960,2768,2023,0.8981,0.8398,0.6138,4576.0,3880.0,142.0,7.0,280.0,0.0,39.0,228.0,159.0,3847.0,3565.0,3078.0,119.0,5.0,184.0,125.0,3050.0,696.0,0.8479,0.031,0.0347,0.0612,0.1521,0.7791,365.7467189285748,311.0,633.4441536297236,682.9509133737805,556.749394603968,449.21946003344635,281.2592076544721,631.656990248781,0.0774,0.1932,13,30,68,71,124,144,266,716,19,102,220,187,252,212,348,1340,195,416,522,473,450,296,608,2960,67,288,335,346,318,284,385,2023,1317.0,1607.0,1927.0,775.0,2924.0,0.45041039671682626,0.5495896032831737,-0.09917920656634749,competitive,Harris,0.5495896032831737,0.45041039671682626,0.5798358413132695,0.4201641586867305,0.8981,0.7117,0.0659,-0.1864,0.2445
MECKLENBURG,076,PCT 076,3132.0,2765,367,782,736,1226,18,3,2559,195,60,6,95,1371,1588,189,542,606,426,473,520,376,2530,2361,1736,0.915,0.8539,0.6278,3733.0,3114.0,196.0,11.0,87.0,6.0,82.0,237.0,252.0,3059.0,3060.0,2610.0,147.0,11.0,68.0,183.0,2575.0,619.0,0.8342,0.0525,0.0675,0.0233,0.1658,0.8197,79.0,67.0,537.0,583.0,429.0,521.0,449.0,380.00000000000006,0.0214,0.225,17,48,71,89,143,206,110,684,21,112,173,182,222,276,161,1147,140,464,450,379,414,419,264,2530,88,290,274,322,376,270,116,1736,1043.0,1452.0,1701.0,650.0,2495.0,0.41803607214428856,0.5819639278557114,-0.16392785571142282,lean,Harris,0.5819639278557114,0.41803607214428856,0.5927855711422846,0.4072144288577154,0.915,0.7407,0.0553,-0.1743,0.4656
MECKLENBURG,077,PCT 077,3594.0,2894,699,1683,222,965,22,2,667,2095,42,9,439,1370,1886,399,1004,721,460,436,337,237,2070,1768,1039,0.7153,0.6109,0.359,5476.0,628.0,2282.0,115.0,114.0,2.0,1722.0,613.0,2480.0,441.0,3958.0,477.0,1783.0,73.0,98.0,1611.0,374.0,4848.0,0.1147,0.4167,0.4529,0.0208,0.8853,0.7228,604.3773920448956,514.0,1061.001063882477,805.3683319359668,1104.1307866914988,499.653566581572,245.89120294216394,190.45583524837772,0.093,0.0671,19,49,63,54,77,86,94,442,15,83,80,66,99,100,92,535,212,543,335,299,292,222,167,2070,101,188,161,190,180,165,54,1039,306.0,1747.0,1749.0,260.0,2053.0,0.14905017048222113,0.8509498295177789,-0.7018996590355577,safe,Harris,0.8509498295177789,0.14905017048222113,0.7003799318071116,0.29962006819288844,0.7153,0.5313,0.1024,-0.184,0.2531
MECKLENBURG,078.1,PCT 078,4032.0,3082,950,1329,411,1313,21,8,1526,1519,136,11,400,1614,2005,336,1593,881,417,377,274,154,2398,1889,982,0.7781,0.6129,0.3186,4880.0,1642.0,1445.0,62.0,590.0,1.0,726.0,414.0,1184.0,1496.0,3937.0,1480.0,1147.0,36.0,474.0,805.0,1375.0,3238.0,0.3365,0.2961,0.2426,0.1209,0.6635,0.8068,714.9646283967489,608.0,1994.1157057110352,1091.160047232472,650.4478899423973,618.4825731932815,152.64656891701415,118.47396467309173,0.1151,0.0436,14,91,83,49,55,71,38,401,26,149,113,61,81,81,34,545,273,933,422,257,242,189,82,2398,141,249,144,176,153,92,27,982,609.0,1846.0,1928.0,440.0,2455.0,0.2480651731160896,0.7519348268839103,-0.5038696537678207,safe,Harris,0.7519348268839103,0.2480651731160896,0.6607739307535642,0.33922606924643584,0.7781,0.8125,0.1138,0.0344,0.4196
MECKLENBURG,079,PCT 079,2461.0,2008,452,1006,284,705,12,1,565,1172,166,2,262,1011,1216,245,504,416,319,374,379,224,1628,1471,887,0.8108,0.7326,0.4417,4045.0,843.0,1639.0,28.0,473.0,2.0,734.0,326.0,1011.0,778.0,3028.0,717.0,1247.0,25.0,337.0,659.0,669.0,3202.0,0.2084,0.4052,0.2499,0.1169,0.7916,0.7486,234.50318962259402,199.0,618.408460041944,493.6152576969349,278.4500290813608,467.67116118078434,503.2884499650541,86.26957949203262,0.0601,0.1511,10,28,47,30,74,121,61,371,15,33,55,57,109,130,61,460,146,279,256,224,293,289,141,1628,65,106,123,164,239,146,44,887,464.0,1162.0,1206.0,358.0,1626.0,0.2853628536285363,0.7146371463714637,-0.4292742927429274,safe,Harris,0.7146371463714637,0.2853628536285363,0.6458548585485855,0.3541451414514145,0.8108,0.5959,0.0897,-0.2149,0.2653
MECKLENBURG,080,PCT 080,4486.0,3728,758,1907,407,1383,29,2,952,2363,158,4,460,1737,2280,514,1044,928,638,594,493,275,2827,2474,1481,0.7583,0.6636,0.3973,6348.0,1430.0,3042.0,50.0,447.0,1.0,899.0,479.0,1339.0,1297.0,4648.0,1217.0,2220.0,35.0,342.0,825.0,1123.0,4918.0,0.2253,0.4792,0.2109,0.0704,0.7747,0.7322,430.8530235268872,366.0,915.6096512399217,540.1532899220776,475.52795242145004,698.7656090620274,506.18432255393446,228.25162523942197,0.0892,0.1521,28,57,81,93,138,172,87,656,34,76,116,96,166,177,93,758,278,561,570,448,440,355,175,2827,109,245,264,282,340,202,39,1481,651.0,2104.0,2175.0,515.0,2755.0,0.23629764065335754,0.7637023593466424,-0.5274047186932849,safe,Harris,0.7637023593466424,0.23629764065335754,0.665480943738657,0.33451905626134304,0.7583,0.5409,0.0983,-0.2174,0.2121
MECKLENBURG,081,PCT 081,5137.0,4208,929,2334,390,1458,23,3,865,2944,174,13,468,1978,2549,548,1162,978,723,802,611,313,3146,2935,1766,0.7476,0.6975,0.4197,7580.0,1168.0,4228.0,75.0,487.0,3.0,1058.0,561.0,1533.0,1049.0,5631.0,1039.0,3142.0,57.0,375.0,974.0,959.0,6412.0,0.1541,0.5578,0.2022,0.0642,0.8459,0.7429,879.6279523037507,748.0,1919.1719962911225,1143.1436458198677,1281.9094773750292,1235.7063242405593,1081.2591320169176,345.22932026415685,0.0855,0.1387,23,83,98,105,173,183,105,770,23,99,125,114,194,197,105,857,259,651,528,473,606,438,191,3146,130,283,259,387,419,227,61,1766,618.0,2488.0,2557.0,464.0,3106.0,0.19896973599484868,0.8010302640051513,-0.6020605280103026,safe,Harris,0.8010302640051513,0.19896973599484868,0.6804121056020606,0.31958789439793944,0.7476,0.4726,0.0823,-0.275,0.2372
MECKLENBURG,082,PCT 082,4088.0,3127,961,1757,131,1225,11,3,254,2612,32,7,506,1490,1976,580,1072,781,528,552,352,223,1932,1823,1006,0.6178,0.583,0.3217,9117.0,814.0,4161.0,131.0,200.0,11.0,3021.0,779.0,4010.0,525.0,6509.0,644.0,3135.0,90.0,158.0,2554.0,470.0,8303.0,0.0893,0.4564,0.4398,0.0219,0.9107,0.7139,1105.2947054152985,940.0,1758.2172486077463,1315.7538497642563,1028.1493340975198,711.6162629134992,429.46076390857604,182.45529775917402,0.1287,0.0712,14,45,37,55,93,106,88,438,22,40,39,62,84,103,70,420,245,383,311,304,332,222,135,1932,83,168,164,196,203,140,52,1006,207.0,1734.0,1741.0,159.0,1941.0,0.10664605873261206,0.893353941267388,-0.786707882534776,safe,Harris,0.893353941267388,0.10664605873261206,0.7173415765069552,0.2826584234930448,0.6178,0.4224,0.1268,-0.1954,0.1431
MECKLENBURG,083,PCT 083,3725.0,2979,746,1252,556,1149,22,0,1196,1368,174,13,532,1527,1816,460,778,614,525,573,428,347,2313,2225,1300,0.7764,0.7469,0.4364,6070.0,1782.0,2171.0,95.0,464.0,0.0,921.0,637.0,1586.0,1585.0,4521.0,1518.0,1615.0,70.0,307.0,1021.0,1388.0,4288.0,0.2936,0.3577,0.2613,0.0764,0.7064,0.7448,558.1216138230067,474.0,667.5668593413395,714.327218443776,700.1683927738608,773.5932275838942,355.84222481475604,316.5931022784292,0.1008,0.1215,20,52,47,58,118,126,86,507,24,52,55,72,139,120,82,544,234,401,341,383,428,322,204,2313,97,157,218,279,262,218,69,1300,780.0,1488.0,1589.0,618.0,2268.0,0.3439153439153439,0.656084656084656,-0.31216931216931215,safe,Harris,0.656084656084656,0.3439153439153439,0.6224338624338625,0.3775661375661376,0.7764,0.5087,0.1012,-0.2677,0.2109
MECKLENBURG,084,PCT 084,2677.0,2072,605,1008,232,816,13,3,652,1171,99,11,354,1015,1323,302,594,532,321,346,307,275,1475,1386,820,0.7119,0.6689,0.3958,5074.0,998.0,2060.0,92.0,344.0,0.0,1115.0,465.0,1777.0,763.0,3729.0,833.0,1541.0,62.0,242.0,1160.0,705.0,4076.0,0.1967,0.406,0.3502,0.0678,0.8033,0.7349,393.0,334.0,729.0,806.0,319.0,280.0,420.0,378.0,0.0861,0.1747,4,42,57,30,65,88,51,337,7,51,69,38,77,85,66,393,120,283,254,196,229,230,163,1475,64,123,95,165,176,131,66,820,334.0,1089.0,1137.0,254.0,1423.0,0.23471539002108222,0.7652846099789178,-0.5305692199578356,safe,Harris,0.7652846099789178,0.23471539002108222,0.6661138439915671,0.33388615600843286,0.7119,0.3974,0.0814,-0.3145,0.2119
MECKLENBURG,085,PCT 085,2715.0,2253,462,837,454,954,7,1,1752,518,54,7,155,1145,1400,205,476,506,399,344,412,373,1990,1846,1232,0.8833,0.8194,0.5468,3595.0,2214.0,791.0,21.0,76.0,2.0,168.0,323.0,383.0,2158.0,2858.0,1866.0,576.0,17.0,66.0,253.0,1832.0,1381.0,0.6159,0.22,0.1065,0.0211,0.3841,0.795,109.93184083836911,93.0,539.234387686758,402.18765911680816,385.6364845492255,424.4367645545005,492.70370472324396,239.6495147625639,0.0352,0.2343,19,36,70,59,86,136,121,527,21,83,127,120,125,169,126,771,123,381,323,290,290,335,248,1990,71,203,184,208,251,225,90,1232,654.0,1334.0,1445.0,457.0,1988.0,0.3289738430583501,0.6710261569416499,-0.3420523138832998,safe,Harris,0.6710261569416499,0.3289738430583501,0.62841046277666,0.37158953722334004,0.8833,0.6,0.0618,-0.2833,0.3463
MECKLENBURG,086,PCT 086,2280.0,2110,170,406,807,891,6,0,2062,37,34,2,29,1089,1116,295,268,300,371,410,339,297,1901,1805,1391,0.9009,0.8555,0.6592,2669.0,2419.0,50.0,0.0,78.0,1.0,3.0,118.0,85.0,2392.0,1943.0,1778.0,32.0,0.0,65.0,52.0,1762.0,250.0,0.9063,0.0187,0.0318,0.0292,0.0937,0.728,171.59333964606975,146.0,79.78497236003555,439.01235300613297,448.65013749426043,406.0509854429727,441.7819711763088,214.24860499791424,0.0584,0.2232,20,14,35,71,102,131,127,500,26,31,118,173,203,206,144,901,209,156,287,357,379,297,216,1901,58,134,238,323,342,209,87,1391,921.0,954.0,1165.0,574.0,1875.0,0.4912,0.5088,-0.017600000000000005,tossup,Harris,0.5088,0.4912,0.56352,0.43648,0.9009,0.7085,0.1099,-0.1924,0.1966
MECKLENBURG,087,PCT 087,2966.0,2438,528,808,563,1044,19,4,1855,440,79,16,346,1248,1496,227,557,584,415,495,419,269,2086,1975,1203,0.8556,0.8101,0.4934,4363.0,2587.0,567.0,30.0,166.0,5.0,492.0,516.0,951.0,2475.0,3537.0,2195.0,449.0,24.0,142.0,666.0,2118.0,1776.0,0.5929,0.13,0.218,0.038,0.4071,0.8107,359.2768566751852,305.0,804.9808248451757,924.2874523377981,470.3339108165825,491.6212745861509,697.0560782059705,225.5635109105715,0.0687,0.1764,18,42,54,65,93,103,86,461,19,67,95,90,130,133,88,622,168,353,390,324,387,306,158,2086,76,198,183,218,295,186,47,1203,838.0,1278.0,1384.0,613.0,2116.0,0.3960302457466919,0.6039697542533081,-0.20793950850661624,safe,Harris,0.6039697542533081,0.3960302457466919,0.6015879017013233,0.39841209829867674,0.8556,0.7401,0.0805,-0.1155,0.3348
MECKLENBURG,088,PCT 088,2953.0,2394,559,750,553,1075,14,2,1897,413,68,5,299,1214,1480,186,677,583,382,456,367,302,2059,1900,1246,0.8601,0.7937,0.5205,4129.0,2601.0,558.0,20.0,143.0,1.0,369.0,437.0,704.0,2509.0,3396.0,2232.0,442.0,17.0,119.0,510.0,2171.0,1528.0,0.6299,0.1351,0.1705,0.0346,0.3701,0.8225,342.07663180953966,291.0,766.8771883953767,842.9987055148558,359.6895893064086,340.2985663683965,351.3025468032776,224.9458593351542,0.0859,0.1448,12,61,58,43,91,83,99,447,20,106,94,90,116,117,114,657,136,467,356,291,335,262,212,2059,100,198,177,265,247,194,65,1246,861.0,1226.0,1354.0,606.0,2087.0,0.41255390512697654,0.5874460948730235,-0.17489218974604692,lean,Harris,0.5874460948730235,0.41255390512697654,0.5949784379492093,0.40502156205079065,0.8601,0.7312,0.0661,-0.1289,0.5376
