GEOID,NAME,STATE,COUNTY,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,C_TOT24,CTOTMOE,C_NHS24,CNHSMOE,C_AMI24,CAMIMOE,C_ASI24,CASIMOE,C_BLA24,CBLAMOE,C_NHP24,CNHPMOE,C_WHT24,CWHTMOE,C_AIW24,CAIWMOE,C_ASW24,CASWMOE,C_BLW24,CBLWMOE,C_AIB24,CAIBMOE,C_2OM24,C2OMMOE,C_HSP24,CHSPMOE,C_AIA24,CAIAMOE,C_ASN24,CASNMOE,C_BLK24,CBLKMOE,CVAP_TOT24,CVAPTOTMOE,CVAP_NHS24,CVAPNHSMOE,CVAP_AMI24,CVAPAMIMOE,CVAP_ASI24,CVAPASIMOE,CVAP_BLA24,CVAPBLAMOE,CVAP_NHP24,CVAPNHPMOE,CVAP_WHT24,CVAPWHTMOE,CVAP_AIW24,CVAPAIWMOE,CVAP_ASW24,CVAPASWMOE,CVAP_BLW24,CVAPBLWMOE,CVAP_AIB24,CVAPAIBMOE,CVAP_2OM24,CVAP2OMMOE,CVAP_HSP24,CVAPHSPMOE,CVAP_AIA24,CVAPAIAMOE,CVAP_ASN24,CVAPASNMOE,CVAP_BLK24,CVAPBLKMOE
370810112012,"Block Group 2, Census Tract 112.01, Guilford County, North Carolina",North Carolina,Guilford County,37,081,011201,2,1667,510,1662,510,0,14,0,14,873,358,0,14,767,363,5,9,0,14,17,28,0,14,0,14,5,15,5,21.75,0,19.8,890,359.37,1422,369,1422,368,0,14,0,14,738,249,0,14,666,299,0,14,0,14,18,28,0,14,0,14,0,14,0,24.25,0,19.8,756,250.96
370810112021,"Block Group 1, Census Tract 112.02, Guilford County, North Carolina",North Carolina,Guilford County,37,081,011202,1,1613,706,1535,686,0,14,0,14,1444,676,0,14,91,140,0,14,0,14,0,14,0,14,0,14,78,89,0,24.25,0,19.8,1444,676.29,1103,498,1047,469,0,14,0,14,957,455,0,14,90,141,0,14,0,14,0,14,0,14,0,14,56,86,0,24.25,0,19.8,957,455.43
370810112022,"Block Group 2, Census Tract 112.02, Guilford County, North Carolina",North Carolina,Guilford County,37,081,011202,2,1565,673,1493,678,0,14,0,14,1434,671,0,14,0,14,0,14,0,14,12,25,0,14,47,77,72,96,0,24.25,0,19.8,1446,671.61,1082,404,1082,404,0,14,0,14,1022,383,0,14,0,14,0,14,0,14,15,25,0,14,45,77,0,14,0,24.25,0,19.8,1037,384.07
370810113001,"Block Group 1, Census Tract 113, Guilford County, North Carolina",North Carolina,Guilford County,37,081,000113,1,1235,750,896,438,0,14,0,14,896,438,0,14,0,14,0,14,0,14,0,14,0,14,0,14,339,499,0,24.25,0,19.8,896,438.45,705,342,644,287,0,14,0,14,644,287,0,14,0,14,0,14,0,14,0,14,0,14,0,14,61,95,0,24.25,0,19.8,644,287.68
370810113002,"Block Group 2, Census Tract 113, Guilford County, North Carolina",North Carolina,Guilford County,37,081,000113,2,609,279,579,250,0,14,0,14,498,215,0,14,81,113,0,14,0,14,0,14,0,14,0,14,30,50,0,24.25,0,19.8,498,215.91,530,219,530,219,0,14,0,14,451,170,0,14,79,113,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,451,171.15
370810113003,"Block Group 3, Census Tract 113, Guilford County, North Carolina",North Carolina,Guilford County,37,081,000113,3,493,228,493,228,0,14,0,14,440,236,0,14,9,5,0,14,0,14,44,77,0,14,0,14,0,14,0,24.25,0,19.8,484,248.64,431,177,431,177,0,14,0,14,374,186,0,14,13,5,0,14,0,14,44,77,0,14,0,14,0,14,0,24.25,0,19.8,418,201.79
370810113004,"Block Group 4, Census Tract 113, Guilford County, North Carolina",North Carolina,Guilford County,37,081,000113,4,882,308,623,210,0,14,0,14,563,218,0,14,53,80,7,21,0,14,0,14,0,14,0,14,259,287,7,28.86,0,19.8,563,218.9,683,195,615,199,0,14,0,14,549,206,0,14,57,80,9,21,0,14,0,14,0,14,0,14,68,71,9,28.86,0,19.8,549,206.95
370810114001,"Block Group 1, Census Tract 114, Guilford County, North Carolina",North Carolina,Guilford County,37,081,000114,1,257,220,257,220,0,14,0,14,252,218,0,14,5,17,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,252,218.9,178,151,178,151,0,14,0,14,178,151,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,178,152.29
370810114002,"Block Group 2, Census Tract 114, Guilford County, North Carolina",North Carolina,Guilford County,37,081,000114,2,1238,463,1238,463,0,14,0,14,1032,558,0,14,94,164,0,14,0,14,112,206,0,14,0,14,0,14,0,24.25,0,19.8,1144,594.98,597,269,597,269,0,14,0,14,553,288,0,14,44,84,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,553,288.68
370810114003,"Block Group 3, Census Tract 114, Guilford County, North Carolina",North Carolina,Guilford County,37,081,000114,3,984,370,974,371,0,14,0,14,814,343,0,14,160,150,0,14,0,14,0,14,0,14,0,14,10,22,0,24.25,0,19.8,814,343.57,897,356,886,356,0,14,0,14,724,326,0,14,162,150,0,14,0,14,0,14,0,14,0,14,11,22,0,24.25,0,19.8,724,326.6
370810114004,"Block Group 4, Census Tract 114, Guilford County, North Carolina",North Carolina,Guilford County,37,081,000114,4,651,356,461,302,0,14,0,14,240,125,0,14,98,110,0,14,0,14,123,149,0,14,0,14,190,238,0,24.25,0,19.8,363,194.99,418,242,411,248,0,14,0,14,241,125,0,14,99,110,0,14,0,14,71,91,0,14,0,14,7,12,0,24.25,0,19.8,312,155.25
370810114005,"Block Group 5, Census Tract 114, Guilford County, North Carolina",North Carolina,Guilford County,37,081,000114,5,1705,857,1404,770,0,14,0,14,1393,770,0,14,7,11,4,8,0,14,0,14,0,14,0,14,301,369,4,21.35,0,19.8,1393,770.25,974,546,875,539,0,14,0,14,862,539,0,14,9,11,0,14,0,14,0,14,4,8,0,14,99,92,4,21.35,0,19.8,866,539.24
370810115001,"Block Group 1, Census Tract 115, Guilford County, North Carolina",North Carolina,Guilford County,37,081,000115,1,1538,367,1354,386,0,14,74,76,575,321,0,14,654,230,0,14,9,24,28,33,0,14,14,27,184,148,0,24.25,83,79.7,603,323.0,1505,356,1318,368,0,14,71,76,550,305,0,14,652,230,0,14,9,24,26,33,0,14,10,27,187,148,0,24.25,80,79.7,576,307.1
370810115002,"Block Group 2, Census Tract 115, Guilford County, North Carolina",North Carolina,Guilford County,37,081,000115,2,1158,409,834,350,0,14,0,14,531,324,0,14,282,163,21,36,0,14,0,14,0,14,0,14,324,270,21,41.09,0,19.8,531,324.6,894,330,640,242,0,14,0,14,407,215,0,14,212,111,21,36,0,14,0,14,0,14,0,14,254,245,21,41.09,0,19.8,407,215.91
370810115003,"Block Group 3, Census Tract 115, Guilford County, North Carolina",North Carolina,Guilford County,37,081,000115,3,570,292,570,292,0,14,0,14,409,254,0,14,156,115,5,5,0,14,0,14,0,14,0,14,0,14,5,20.42,0,19.8,409,254.77,431,212,431,212,7,11,0,14,287,173,0,14,137,96,0,14,0,14,0,14,0,14,0,14,0,14,7,22.65,0,19.8,287,174.13
370810116011,"Block Group 1, Census Tract 116.01, Guilford County, North Carolina",North Carolina,Guilford County,37,081,011601,1,634,179,514,141,0,14,26,40,166,109,0,14,322,122,0,14,0,14,0,14,0,14,0,14,120,103,0,24.25,26,42.38,166,110.78,525,156,481,130,0,14,28,40,146,97,0,14,307,119,0,14,0,14,0,14,0,14,0,14,44,61,0,24.25,28,42.38,146,99.0
370810116012,"Block Group 2, Census Tract 116.01, Guilford County, North Carolina",North Carolina,Guilford County,37,081,011601,2,1273,779,1147,755,0,14,10,23,682,712,0,14,300,164,0,14,0,14,113,133,0,14,42,93,126,117,0,24.25,10,26.93,795,724.45,958,601,936,600,0,14,12,23,547,580,0,14,273,133,0,14,0,14,77,88,0,14,27,53,22,29,0,24.25,12,26.93,624,586.8
370810116013,"Block Group 3, Census Tract 116.01, Guilford County, North Carolina",North Carolina,Guilford County,37,081,011601,3,793,365,447,244,0,14,71,107,190,170,0,14,162,93,0,14,0,14,24,54,0,14,0,14,346,300,0,24.25,71,107.91,214,178.92,539,283,302,168,0,14,27,38,132,124,0,14,143,87,0,14,0,14,0,14,0,14,0,14,237,209,0,24.25,27,40.5,132,125.57
370810116021,"Block Group 1, Census Tract 116.02, Guilford County, North Carolina",North Carolina,Guilford County,37,081,011602,1,631,242,543,229,0,14,111,150,371,204,0,14,61,67,0,14,0,14,0,14,0,14,0,14,88,118,0,24.25,111,150.65,371,204.96,516,181,460,166,0,14,116,150,283,126,0,14,61,67,0,14,0,14,0,14,0,14,0,14,56,95,0,24.25,116,150.65,283,127.55
370810116022,"Block Group 2, Census Tract 116.02, Guilford County, North Carolina",North Carolina,Guilford County,37,081,011602,2,833,197,673,193,0,14,29,52,224,126,0,14,372,150,0,14,0,14,48,73,0,14,0,14,160,119,0,24.25,29,53.85,272,146.29,701,182,585,188,0,14,15,31,150,92,0,14,368,150,0,14,0,14,52,73,0,14,0,14,116,80,0,24.25,15,34.01,202,118.28
370810116023,"Block Group 3, Census Tract 116.02, Guilford County, North Carolina",North Carolina,Guilford County,37,081,011602,3,413,180,358,163,0,14,69,99,0,14,0,14,289,162,0,14,0,14,0,14,0,14,0,14,55,88,0,24.25,69,99.98,0,24.25,319,137,307,136,0,14,67,99,0,14,0,14,240,134,0,14,0,14,0,14,0,14,0,14,12,19,0,24.25,67,99.98,0,24.25
370810119041,"Block Group 1, Census Tract 119.04, Guilford County, North Carolina",North Carolina,Guilford County,37,081,011904,1,2590,602,2590,602,0,14,0,14,1701,507,0,14,835,347,0,14,54,94,0,14,0,14,0,14,0,14,0,24.25,54,95.04,1701,507.39,1724,440,1724,440,0,14,0,14,1030,432,0,14,694,236,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,1030,432.45
370810119042,"Block Group 2, Census Tract 119.04, Guilford County, North Carolina",North Carolina,Guilford County,37,081,011904,2,508,325,508,325,0,14,0,14,341,273,0,14,167,133,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,341,273.72,484,306,484,306,0,14,0,14,343,273,0,14,137,109,0,14,0,14,4,8,0,14,0,14,0,14,0,24.25,0,19.8,347,273.48
370810119043,"Block Group 3, Census Tract 119.04, Guilford County, North Carolina",North Carolina,Guilford County,37,081,011904,3,2005,588,1834,588,0,14,184,178,1469,505,0,14,159,174,22,37,0,14,0,14,0,14,0,14,171,198,22,41.96,184,178.55,1469,505.39,1413,410,1379,416,0,14,186,178,1072,348,0,14,102,85,19,37,0,14,0,14,0,14,0,14,34,40,19,41.96,186,178.55,1072,348.56
370810119051,"Block Group 1, Census Tract 119.05, Guilford County, North Carolina",North Carolina,Guilford County,37,081,011905,1,1281,403,1135,376,0,14,21,88,808,323,0,14,245,156,0,14,0,14,61,98,0,14,0,14,146,199,0,24.25,21,89.11,869,337.83,792,241,716,225,0,14,6,28,564,211,0,14,146,104,0,14,0,14,0,14,0,14,0,14,76,102,0,24.25,6,31.3,564,211.93
370810119052,"Block Group 2, Census Tract 119.05, Guilford County, North Carolina",North Carolina,Guilford County,37,081,011905,2,1334,535,1012,466,0,14,164,197,671,333,0,14,171,141,0,14,0,14,0,14,0,14,6,9,322,307,0,24.25,164,197.5,671,333.59,823,330,707,313,0,14,67,84,488,220,0,14,152,121,0,14,0,14,0,14,0,14,0,14,116,135,0,24.25,67,85.16,488,220.89
370810119053,"Block Group 3, Census Tract 119.05, Guilford County, North Carolina",North Carolina,Guilford County,37,081,011905,3,1987,633,1850,644,0,14,17,29,1087,656,0,14,347,166,51,68,0,14,0,14,185,258,163,218,137,127,236,267.18,17,32.2,1272,705.05,1550,542,1459,547,0,14,15,29,833,544,0,14,331,159,37,41,0,14,0,14,183,258,60,82,91,110,220,261.61,15,32.2,1016,602.24
370810125031,"Block Group 1, Census Tract 125.03, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012503,1,1668,406,1540,345,0,14,32,45,585,290,0,14,823,227,0,14,24,34,4,8,0,14,72,79,128,145,0,24.25,56,56.4,589,290.45,1309,280,1267,267,0,14,22,29,412,221,0,14,760,200,0,14,0,14,0,14,0,14,73,79,42,65,0,24.25,22,32.2,412,221.89
370810125032,"Block Group 2, Census Tract 125.03, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012503,2,827,251,781,241,0,14,0,14,174,152,0,14,607,184,0,14,0,14,0,14,0,14,0,14,46,43,0,24.25,0,19.8,174,153.28,664,193,620,179,0,14,0,14,117,96,0,14,503,152,0,14,0,14,0,14,0,14,0,14,44,43,0,24.25,0,19.8,117,98.02
370810125033,"Block Group 3, Census Tract 125.03, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012503,3,1717,483,1717,483,0,14,0,14,81,96,0,14,1587,476,9,15,40,58,0,14,0,14,0,14,0,14,9,24.84,40,59.67,81,98.02,1172,274,1172,274,0,14,0,14,66,90,0,14,1082,256,6,8,18,30,0,14,0,14,0,14,0,14,6,21.35,18,33.11,66,92.15
370810125041,"Block Group 1, Census Tract 125.04, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012504,1,1158,449,1158,449,0,14,0,14,703,433,0,14,438,167,0,14,0,14,17,27,0,14,0,14,0,14,0,24.25,0,19.8,720,434.07,1005,412,1005,412,4,8,0,14,613,417,0,14,373,109,0,14,0,14,15,27,0,14,0,14,0,14,4,21.35,0,19.8,628,418.11
370810125042,"Block Group 2, Census Tract 125.04, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012504,2,1770,487,1602,468,16,25,0,14,795,421,0,14,750,178,0,14,0,14,41,91,0,14,0,14,168,234,16,31.89,0,19.8,836,430.95,1206,274,1146,280,12,25,0,14,510,269,0,14,624,147,0,14,0,14,0,14,0,14,0,14,60,64,12,31.89,0,19.8,510,269.73
370810125051,"Block Group 1, Census Tract 125.05, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012505,1,1171,257,1124,254,0,14,27,34,55,55,0,14,1042,253,0,14,0,14,0,14,0,14,0,14,47,44,0,24.25,27,36.77,55,58.46,1025,232,989,229,0,14,22,28,46,35,0,14,921,229,0,14,0,14,0,14,0,14,0,14,36,31,0,24.25,22,31.3,46,40.21
370810125052,"Block Group 2, Census Tract 125.05, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012505,2,1169,325,1100,316,0,14,0,14,0,14,0,14,1100,316,0,14,0,14,0,14,0,14,0,14,69,92,0,24.25,0,19.8,0,24.25,946,198,923,199,0,14,0,14,0,14,0,14,923,199,0,14,0,14,0,14,0,14,0,14,23,23,0,24.25,0,19.8,0,24.25
370810125053,"Block Group 3, Census Tract 125.05, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012505,3,1557,382,1479,372,0,14,0,14,19,32,0,14,1388,362,43,49,0,14,29,45,0,14,0,14,78,107,43,52.85,0,19.8,48,56.96,1119,207,1092,206,0,14,0,14,17,32,5,9,1001,187,43,49,0,14,26,45,0,14,0,14,27,33,43,52.85,0,19.8,43,56.96
370810125081,"Block Group 1, Census Tract 125.08, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012508,1,839,246,839,246,0,14,0,14,46,74,0,14,789,237,4,8,0,14,0,14,0,14,0,14,0,14,4,21.35,0,19.8,46,76.6,681,192,681,192,0,14,0,14,31,52,0,14,650,183,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,31,55.64
370810125082,"Block Group 2, Census Tract 125.08, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012508,2,1034,258,1034,258,0,14,39,59,25,41,0,14,964,267,6,10,0,14,0,14,0,14,0,14,0,14,6,22.18,39,60.64,25,45.53,818,199,812,199,0,14,33,50,26,41,0,14,746,199,7,10,0,14,0,14,0,14,0,14,6,8,7,22.18,33,51.92,26,45.53
370810125083,"Block Group 3, Census Tract 125.08, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012508,3,1171,255,1160,256,0,14,27,27,43,61,0,14,1051,241,0,14,28,47,11,23,0,14,0,14,11,20,0,24.25,55,54.2,54,66.68,934,151,921,153,0,14,29,27,43,61,0,14,849,153,0,14,0,14,0,14,0,14,0,14,13,20,0,24.25,29,30.41,43,64.13
370810125091,"Block Group 1, Census Tract 125.09, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012509,1,2454,322,2406,323,0,14,81,109,80,62,0,14,2211,318,0,14,0,14,34,42,0,14,0,14,48,44,0,24.25,81,109.9,114,76.18,1909,251,1885,253,0,14,82,109,77,62,0,14,1705,242,0,14,4,8,17,18,0,14,0,14,24,24,0,24.25,86,109.29,94,66.06
370810125101,"Block Group 1, Census Tract 125.10, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012510,1,1948,486,1850,472,0,14,197,164,47,59,0,14,1479,434,11,20,82,75,0,14,8,12,26,42,98,89,19,27.2,279,180.34,55,61.81,1432,407,1401,401,0,14,100,99,50,59,0,14,1199,401,8,20,17,24,0,14,8,12,19,29,31,26,16,27.2,117,101.87,58,61.81
370810125102,"Block Group 2, Census Tract 125.10, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012510,2,1595,318,1511,308,0,14,105,93,85,78,0,14,1240,253,0,14,0,14,32,51,0,14,49,74,84,77,0,24.25,105,94.05,117,94.24,1391,260,1324,251,0,14,84,70,87,78,0,14,1119,224,0,14,0,14,34,51,0,14,0,14,67,65,0,24.25,84,71.39,121,94.24
370810125111,"Block Group 1, Census Tract 125.11, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012511,1,1988,877,1446,389,0,14,13,22,52,72,0,14,1381,382,0,14,0,14,0,14,0,14,0,14,542,648,0,24.25,13,26.08,52,74.67,1305,395,1164,292,0,14,0,14,52,72,0,14,1112,280,0,14,0,14,0,14,0,14,0,14,141,162,0,24.25,0,19.8,52,74.67
370810125112,"Block Group 2, Census Tract 125.11, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012511,2,1491,439,1357,438,0,14,114,92,35,58,5,9,1186,447,0,14,17,31,0,14,0,14,0,14,134,211,0,24.25,131,97.08,35,61.29,1166,323,1124,319,0,14,94,86,36,57,0,14,974,317,0,14,20,31,0,14,0,14,0,14,42,66,0,24.25,114,91.42,36,60.34
370810125113,"Block Group 3, Census Tract 125.11, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012511,3,1004,344,1004,344,0,14,0,14,0,14,0,14,1004,344,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,0,24.25,860,275,860,275,0,14,0,14,0,14,0,14,860,275,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,0,24.25
370810125114,"Block Group 4, Census Tract 125.11, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012511,4,704,635,693,636,0,14,34,55,34,67,0,14,620,627,0,14,0,14,5,9,0,14,0,14,11,18,0,24.25,34,56.75,39,69.04,451,368,438,368,0,14,31,55,22,48,0,14,385,361,0,14,0,14,0,14,0,14,0,14,13,18,0,24.25,31,56.75,22,51.92
370810126041,"Block Group 1, Census Tract 126.04, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012604,1,535,244,489,232,0,14,187,142,152,148,0,14,133,80,0,14,0,14,0,14,0,14,17,26,46,70,0,24.25,187,142.69,152,149.32,405,177,363,166,0,14,113,86,119,118,0,14,131,80,0,14,0,14,0,14,0,14,0,14,42,70,0,24.25,113,87.13,119,119.65
370810126042,"Block Group 2, Census Tract 126.04, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012604,2,1018,384,621,303,0,14,95,121,350,266,0,14,176,115,0,14,0,14,0,14,0,14,0,14,397,338,0,24.25,95,121.81,350,266.74,709,280,572,283,0,14,43,57,348,267,0,14,177,116,0,14,0,14,0,14,0,14,4,8,137,120,0,24.25,43,58.69,348,267.73
370810126043,"Block Group 3, Census Tract 126.04, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012604,3,1713,568,1304,466,0,14,201,283,890,275,0,14,118,125,0,14,0,14,95,104,0,14,0,14,409,354,0,24.25,201,283.35,985,294.34,1110,307,1019,306,0,14,83,128,751,226,0,14,119,125,0,14,0,14,66,64,0,14,0,14,91,67,0,24.25,83,128.76,817,235.3
370810126044,"Block Group 4, Census Tract 126.04, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012604,4,387,188,387,188,14,31,0,14,273,188,0,14,100,65,0,14,0,14,0,14,0,14,0,14,0,14,14,36.78,0,19.8,273,189.04,386,188,386,188,16,31,0,14,274,188,0,14,96,65,0,14,0,14,0,14,0,14,0,14,0,14,16,36.78,0,19.8,274,189.04
370810126071,"Block Group 1, Census Tract 126.07, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012607,1,2859,462,2335,464,4,9,265,422,720,345,0,14,1283,400,5,4,46,60,0,14,12,15,0,14,524,251,21,17.94,311,426.24,732,345.61,2140,330,1962,342,0,14,197,295,599,302,0,14,1113,342,0,14,42,60,0,14,11,15,0,14,178,116,11,24.84,239,301.04,610,302.7
370810126081,"Block Group 1, Census Tract 126.08, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012608,1,1929,387,1597,435,8,20,0,14,723,309,0,14,833,468,0,14,0,14,33,57,0,14,0,14,332,219,8,28.14,0,19.8,756,314.53,1325,393,1228,390,8,20,0,14,632,247,0,14,553,416,0,14,0,14,35,57,0,14,0,14,97,82,8,28.14,0,19.8,667,253.88
370810126082,"Block Group 2, Census Tract 126.08, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012608,2,299,175,299,175,0,14,46,55,207,158,0,14,46,39,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,46,56.75,207,159.24,298,175,298,175,0,14,45,55,208,158,0,14,45,39,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,45,56.75,208,159.24
370810126101,"Block Group 1, Census Tract 126.10, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012610,1,1099,321,987,314,0,14,250,177,530,266,0,14,207,154,0,14,0,14,0,14,0,14,0,14,112,104,0,24.25,250,177.55,530,266.74,813,236,715,222,0,14,176,112,364,165,0,14,175,121,0,14,0,14,0,14,0,14,0,14,98,88,0,24.25,176,112.87,364,166.18
370810126102,"Block Group 2, Census Tract 126.10, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012610,2,1459,610,1459,610,0,14,422,270,835,539,0,14,202,117,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,422,270.36,835,539.36,1049,427,1049,427,0,14,247,177,629,387,0,14,173,99,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,247,177.55,629,387.51
370810126111,"Block Group 1, Census Tract 126.11, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012611,1,1123,437,707,298,0,14,0,14,424,221,0,14,223,165,18,24,0,14,42,68,0,14,0,14,416,307,18,31.11,0,19.8,466,231.65,629,239,581,222,0,14,0,14,362,152,0,14,207,152,12,24,0,14,0,14,0,14,0,14,48,80,12,31.11,0,19.8,362,153.28
370810126112,"Block Group 2, Census Tract 126.11, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012611,2,1204,560,1192,565,0,14,135,180,986,560,0,14,40,37,0,14,0,14,27,46,4,8,0,14,12,23,4,21.35,135,180.54,1017,561.94,908,393,897,396,0,14,131,180,706,367,0,14,33,19,0,14,0,14,27,46,0,14,0,14,11,23,0,24.25,131,180.54,733,370.14
370810126113,"Block Group 3, Census Tract 126.11, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012611,3,1778,552,1543,493,19,24,0,14,1324,485,0,14,196,150,0,14,0,14,4,12,0,14,0,14,235,180,19,31.11,0,19.8,1328,485.35,1290,371,1192,355,16,24,0,14,989,355,0,14,177,125,0,14,0,14,10,12,0,14,0,14,98,88,16,31.11,0,19.8,999,355.48
370810126121,"Block Group 1, Census Tract 126.12, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012612,1,1015,317,998,320,0,14,152,82,514,316,0,14,303,186,0,14,0,14,0,14,0,14,29,53,17,29,0,24.25,152,83.19,514,316.62,840,301,821,298,0,14,49,82,438,252,0,14,302,186,0,14,0,14,0,14,0,14,32,53,19,29,0,24.25,49,83.19,438,252.78
370810126122,"Block Group 2, Census Tract 126.12, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012612,2,1753,568,1753,568,0,14,0,14,1572,578,0,14,181,163,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,1572,578.34,1462,520,1462,520,0,14,0,14,1313,533,0,14,149,123,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,1313,533.37
370810126123,"Block Group 3, Census Tract 126.12, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012612,3,999,392,617,246,0,14,0,14,526,246,0,14,91,97,0,14,0,14,0,14,0,14,0,14,382,280,0,24.25,0,19.8,526,246.8,979,384,594,244,0,14,0,14,504,243,0,14,90,97,0,14,0,14,0,14,0,14,0,14,385,280,0,24.25,0,19.8,504,243.81
370810126124,"Block Group 4, Census Tract 126.12, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012612,4,809,420,711,371,0,14,0,14,711,371,0,14,0,14,0,14,0,14,0,14,0,14,0,14,98,179,0,24.25,0,19.8,711,371.53,680,366,680,366,0,14,0,14,680,366,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,680,366.54
370810126171,"Block Group 1, Census Tract 126.17, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012617,1,2446,693,2399,678,0,14,184,176,1524,589,0,14,531,310,0,14,0,14,6,12,128,184,26,44,47,74,128,185.06,184,176.56,1658,617.19,1798,503,1751,485,0,14,107,92,1044,406,5,9,474,282,0,14,0,14,0,14,92,122,29,44,47,74,92,123.6,107,93.06,1136,424.17
370810126172,"Block Group 2, Census Tract 126.17, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012617,2,1018,308,761,324,0,14,25,40,574,299,0,14,162,147,0,14,0,14,0,14,0,14,0,14,257,122,0,24.25,25,42.38,574,299.65,655,252,655,252,0,14,27,40,466,226,0,14,162,147,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,27,42.38,466,226.87
370810126181,"Block Group 1, Census Tract 126.18, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012618,1,1422,586,1106,548,0,14,0,14,660,516,0,14,372,217,0,14,0,14,18,31,45,70,11,18,316,259,45,72.75,0,19.8,723,521.65,1154,357,901,329,0,14,0,14,454,270,0,14,377,217,0,14,0,14,22,31,42,70,6,18,253,239,42,72.75,0,19.8,518,280.64
370810126182,"Block Group 2, Census Tract 126.18, Guilford County, North Carolina",North Carolina,Guilford County,37,081,012618,2,2488,572,2012,630,0,14,0,14,1374,556,0,14,611,374,0,14,11,23,0,14,0,14,16,36,476,291,0,24.25,11,26.93,1374,556.35,2063,549,1852,552,0,14,0,14,1297,521,0,14,533,284,0,14,12,23,0,14,0,14,10,19,211,145,0,24.25,12,26.93,1297,521.38
